feature-id	short-id	qiita_sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	host_age	host_subject_id	isolate_number	mouse_dob	mouse_id	sex	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run	host_age_units	tube_id	plate
23LL_Day7_23_S128_AZ20_mut	23LL_Day7_23	12986.23LL.Day7.23	14.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	23	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Day7_24_S128_AZ20_mut	23LL_Day7_24	12986.23LL.Day7.24	14.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	24	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Day7_3_S745_AZ20_mut	23LL_Day7_3	12986.23LL.Day7.3	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	3	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Day7_4_S746_AZ20_mut	23LL_Day7_4	12986.23LL.Day7.4	10.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	4	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Day7_5_S747_AZ20_mut	23LL_Day7_5	12986.23LL.Day7.5	10.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	5	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Day7_6_S748_AZ20_mut	23LL_Day7_6	12986.23LL.Day7.6	10.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	6	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Day7_7_S749_AZ20_mut	23LL_Day7_7	12986.23LL.Day7.7	10.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	7	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Day7_8_S75_AZ20_mut	23LL_Day7_8	12986.23LL.Day7.8	10.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	8	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Day7_9_S75_AZ20_mut	23LL_Day7_9	12986.23LL.Day7.9	10.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23LL	9	5/2/17 0:00	23LL	male	23LL	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month1_1_S97_AZ20_mut	23LL_Month1_1	12986.23LL.Month1.1		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	1	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_10_S169_AZ20_mut	23LL_Month1_10	12986.23LL.Month1.10		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	10	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_11_S177_AZ20_mut	23LL_Month1_11	12986.23LL.Month1.11		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	11	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_12_S185_AZ20_mut	23LL_Month1_12	12986.23LL.Month1.12		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	12	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_13_S98_AZ20_mut	23LL_Month1_13	12986.23LL.Month1.13		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	13	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_14_S106_AZ20_mut	23LL_Month1_14	12986.23LL.Month1.14		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	14	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_15_S114_AZ20_mut	23LL_Month1_15	12986.23LL.Month1.15		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	15	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_16_S122_AZ20_mut	23LL_Month1_16	12986.23LL.Month1.16		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	16	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_17_S1_AZ20_mut	23LL_Month1_17	12986.23LL.Month1.17		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	17	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_18_S138_AZ20_mut	23LL_Month1_18	12986.23LL.Month1.18		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	18	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_19_S146_AZ20_mut	23LL_Month1_19	12986.23LL.Month1.19		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	19	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_20_S154_AZ20_mut	23LL_Month1_20	12986.23LL.Month1.20		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	20	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_22_S17_AZ20_mut	23LL_Month1_22	12986.23LL.Month1.22		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	22	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_23_S178_AZ20_mut	23LL_Month1_23	12986.23LL.Month1.23		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	23	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_24_S186_AZ20_mut	23LL_Month1_24	12986.23LL.Month1.24		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	24	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_3_S11_AZ20_mut	23LL_Month1_3	12986.23LL.Month1.3		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	3	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_4_S121_AZ20_mut	23LL_Month1_4	12986.23LL.Month1.4		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	4	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_5_S129_AZ20_mut	23LL_Month1_5	12986.23LL.Month1.5		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	5	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_6_S137_AZ20_mut	23LL_Month1_6	12986.23LL.Month1.6		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	6	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_7_S145_AZ20_mut	23LL_Month1_7	12986.23LL.Month1.7		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	7	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_8_S15_AZ20_mut	23LL_Month1_8	12986.23LL.Month1.8		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	8	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month1_9_S161_AZ20_mut	23LL_Month1_9	12986.23LL.Month1.9		23	Month1	7/15/17 10:00	7/12/17	RC	10.0	23LL	9	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_1_S19_AZ20_mut	23LL_Month10_1	12986.23LL.Month10.1		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	1	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_10_S265_AZ20_mut	23LL_Month10_10	12986.23LL.Month10.10		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	10	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_11_S27_AZ20_mut	23LL_Month10_11	12986.23LL.Month10.11		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	11	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_12_S281_AZ20_mut	23LL_Month10_12	12986.23LL.Month10.12		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	12	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_13_S194_AZ20_mut	23LL_Month10_13	12986.23LL.Month10.13		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	13	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_14_S202_AZ20_mut	23LL_Month10_14	12986.23LL.Month10.14		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	14	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_15_S21_AZ20_mut	23LL_Month10_15	12986.23LL.Month10.15		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	15	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_16_S218_AZ20_mut	23LL_Month10_16	12986.23LL.Month10.16		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	16	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_17_S226_AZ20_mut	23LL_Month10_17	12986.23LL.Month10.17		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	17	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_18_S234_AZ20_mut	23LL_Month10_18	12986.23LL.Month10.18		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	18	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_19_S242_AZ20_mut	23LL_Month10_19	12986.23LL.Month10.19		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	19	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_2_S201_AZ20_mut	23LL_Month10_2	12986.23LL.Month10.2		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	2	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_20_S25_AZ20_mut	23LL_Month10_20	12986.23LL.Month10.20		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	20	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_21_S258_AZ20_mut	23LL_Month10_21	12986.23LL.Month10.21		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	21	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_22_S266_AZ20_mut	23LL_Month10_22	12986.23LL.Month10.22		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	22	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_24_S282_AZ20_mut	23LL_Month10_24	12986.23LL.Month10.24		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	24	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_3_S209_AZ20_mut	23LL_Month10_3	12986.23LL.Month10.3		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	3	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_4_S217_AZ20_mut	23LL_Month10_4	12986.23LL.Month10.4		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	4	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_5_S225_AZ20_mut	23LL_Month10_5	12986.23LL.Month10.5		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	5	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_7_S241_AZ20_mut	23LL_Month10_7	12986.23LL.Month10.7		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	7	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_8_S249_AZ20_mut	23LL_Month10_8	12986.23LL.Month10.8		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	8	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month10_9_S257_AZ20_mut	23LL_Month10_9	12986.23LL.Month10.9		23	Month10	7/15/17 10:00	7/12/17	RC	11.0	23LL	9	5/2/17	23LL	male	23LL	A1	A	7/15/17	AZ20	magnetic bead	Thermo CORE	2.0			
23LL_Month3_1_S2_AZ20_mut	23LL_Month3_1	12986.23LL.Month3.1	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	1	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_10_S_AZ20_mut	23LL_Month3_10	12986.23LL.Month3.10	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	10	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_11_S_AZ20_mut	23LL_Month3_11	12986.23LL.Month3.11	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	11	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_12_S32_AZ20_mut	23LL_Month3_12	12986.23LL.Month3.12	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	12	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_13_S165_AZ20_mut	23LL_Month3_13	12986.23LL.Month3.13	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	13	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_14_S166_AZ20_mut	23LL_Month3_14	12986.23LL.Month3.14	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	14	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_15_S167_AZ20_mut	23LL_Month3_15	12986.23LL.Month3.15	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	15	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_16_S168_AZ20_mut	23LL_Month3_16	12986.23LL.Month3.16	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	16	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_17_S169_AZ20_mut	23LL_Month3_17	12986.23LL.Month3.17	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	17	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_18_S17_AZ20_mut	23LL_Month3_18	12986.23LL.Month3.18	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	18	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_19_S17_AZ20_mut	23LL_Month3_19	12986.23LL.Month3.19	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	19	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_2_S22_AZ20_mut	23LL_Month3_2	12986.23LL.Month3.2	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	2	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_20_S172_AZ20_mut	23LL_Month3_20	12986.23LL.Month3.20	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	20	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_21_S17_AZ20_mut	23LL_Month3_21	12986.23LL.Month3.21	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	21	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_22_S174_AZ20_mut	23LL_Month3_22	12986.23LL.Month3.22	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	22	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_23_S175_AZ20_mut	23LL_Month3_23	12986.23LL.Month3.23	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	23	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_24_S176_AZ20_mut	23LL_Month3_24	12986.23LL.Month3.24	3.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	24	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_3_S2_AZ20_mut	23LL_Month3_3	12986.23LL.Month3.3	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	3	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_4_S24_AZ20_mut	23LL_Month3_4	12986.23LL.Month3.4	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	4	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_5_S25_AZ20_mut	23LL_Month3_5	12986.23LL.Month3.5	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	5	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_6_S26_AZ20_mut	23LL_Month3_6	12986.23LL.Month3.6	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	6	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_7_S27_AZ20_mut	23LL_Month3_7	12986.23LL.Month3.7	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	7	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_8_S28_AZ20_mut	23LL_Month3_8	12986.23LL.Month3.8	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	8	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23LL_Month3_9_S29_AZ20_mut	23LL_Month3_9	12986.23LL.Month3.9	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23LL	9	5/2/17 0:00	23LL	male	23LL	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_1_S72_AZ20_mut	23N_Day7_1	12986.23N.Day7.1	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	1	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_10_S74_AZ20_mut	23N_Day7_10	12986.23N.Day7.10	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	10	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_11_S74_AZ20_mut	23N_Day7_11	12986.23N.Day7.11	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	11	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_12_S742_AZ20_mut	23N_Day7_12	12986.23N.Day7.12	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	12	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_13_S9_AZ20_mut	23N_Day7_13	12986.23N.Day7.13	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	13	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_14_S932_AZ20_mut	23N_Day7_14	12986.23N.Day7.14	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	14	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_15_S9_AZ20_mut	23N_Day7_15	12986.23N.Day7.15	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	15	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_16_S934_AZ20_mut	23N_Day7_16	12986.23N.Day7.16	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	16	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_17_S935_AZ20_mut	23N_Day7_17	12986.23N.Day7.17	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	17	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_18_S936_AZ20_mut	23N_Day7_18	12986.23N.Day7.18	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	18	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_19_S945_AZ20_mut	23N_Day7_19	12986.23N.Day7.19	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	19	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_2_S724_AZ20_mut	23N_Day7_2	12986.23N.Day7.2	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	2	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_20_S946_AZ20_mut	23N_Day7_20	12986.23N.Day7.20	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	20	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_21_S947_AZ20_mut	23N_Day7_21	12986.23N.Day7.21	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	21	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_22_S948_AZ20_mut	23N_Day7_22	12986.23N.Day7.22	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	22	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_23_S949_AZ20_mut	23N_Day7_23	12986.23N.Day7.23	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	23	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_24_S95_AZ20_mut	23N_Day7_24	12986.23N.Day7.24	13.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	24	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_3_S725_AZ20_mut	23N_Day7_3	12986.23N.Day7.3	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	3	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_4_S726_AZ20_mut	23N_Day7_4	12986.23N.Day7.4	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	4	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_5_S727_AZ20_mut	23N_Day7_5	12986.23N.Day7.5	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	5	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_6_S728_AZ20_mut	23N_Day7_6	12986.23N.Day7.6	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	6	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_7_S737_AZ20_mut	23N_Day7_7	12986.23N.Day7.7	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	7	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_8_S738_AZ20_mut	23N_Day7_8	12986.23N.Day7.8	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	8	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Day7_9_S739_AZ20_mut	23N_Day7_9	12986.23N.Day7.9	9.0	23	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	23N	9	5/2/17 0:00	23N	male	23N	A1	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
23N_Month3_1_S9_AZ20_mut	23N_Month3_1	12986.23N.Month3.1	1.0	23	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	23N	1	5/2/17 0:00	23N	male	23N	A1	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
