	index	PERMANOVA_PseudoF	p_value	unifrac_type	num_samples	num_sequences
1871	murI	11.321504839700614	0.001	unweighted	1932	1932
1872	lipA	16.510406894021987	0.001	unweighted	1925	1925
1873	gcvT	23.200892742097047	0.001	unweighted	1883	1883
1874	cusA	19.689731213640396	0.001	unweighted	1879	1879
1875	gntT	12.670880507719199	0.001	unweighted	1920	1920
1876	hemH	16.693454427235032	0.001	unweighted	1935	1935
1877	zipA	5.691313739066094	0.001	unweighted	1928	1928
1878	yqjA	9.722198319031108	0.001	unweighted	1870	1870
1879	mbtI	4.64886978061892	0.001	unweighted	1927	1927
1880	dctR	11.308734877777583	0.001	unweighted	1879	1879
1881	truD	19.63815230539515	0.001	unweighted	1927	1927
1882	entE_1	3.8548318802336037	0.001	unweighted	1948	1948
1883	yfeH	5.201924477305243	0.001	unweighted	1934	1934
1884	kefG	10.494158941506926	0.001	unweighted	1865	1865
1885	ykgH	18.01406131697776	0.001	unweighted	1885	1885
1886	pqqL	5.410301737258625	0.001	unweighted	1880	1880
1887	yjiK	12.65213465137301	0.001	unweighted	1880	1880
1888	rffG	10.446728385340219	0.001	unweighted	1864	1864
1889	ebgR	9.92788001986642	0.001	unweighted	1884	1884
1890	cptA	22.2198558656663	0.001	unweighted	1888	1888
1891	mdoB_1	5.966325911852423	0.001	unweighted	1935	1935
1892	sucD_2	15.3710177912912	0.001	unweighted	1897	1897
1893	eutG	5.286895416256288	0.001	unweighted	1887	1887
1894	fliM	5.16613324026554	0.002	unweighted	1932	1932
1895	gspI	7.566071852508851	0.001	unweighted	1936	1936
1896	fabD	8.775785797292569	0.001	unweighted	1881	1881
1897	iscS	4.6104017143014095	0.001	unweighted	1887	1887
1898	elbB	5.716720598820586	0.001	unweighted	1931	1931
1899	yceO	8.867102740322556	0.001	unweighted	1881	1881
1900	yniA	4.855968832219016	0.001	unweighted	1888	1888
1901	amtB	19.84749227947712	0.001	unweighted	1888	1888
1902	dapE	3.0685369036876518	0.009	unweighted	1938	1938
1903	rclC	17.694866836682944	0.001	unweighted	1892	1892
1904	rluB	7.200698678133095	0.001	unweighted	1926	1926
1905	aer	9.555570218747032	0.001	unweighted	1874	1874
1906	fimG	11.69244964830339	0.001	unweighted	1886	1886
1907	astE	5.2961020018513825	0.001	unweighted	1926	1926
1908	yhdU	8.844531350105783	0.001	unweighted	1887	1887
1909	ydhV	5.500078473714407	0.001	unweighted	1881	1881
1910	yqiK	7.101179073761635	0.001	unweighted	1921	1921
1911	yidX	18.480530659303653	0.001	unweighted	1895	1895
1912	guaA	5.430670047419476	0.001	unweighted	1888	1888
1913	yeaR	5.969685663284574	0.001	unweighted	1888	1888
1914	apaG	9.81519059413422	0.001	unweighted	1935	1935
1915	yfaE	5.603442060099084	0.001	unweighted	1881	1881
1916	secB	14.077889739034239	0.001	unweighted	1937	1937
1917	yghA	9.126070036770423	0.001	unweighted	1884	1884
1918	yjcH	11.284129145748445	0.001	unweighted	1885	1885
1919	yffB	3.6811489455799857	0.001	unweighted	1938	1938
1920	glpC	6.019332738904742	0.001	unweighted	1884	1884
1921	yfhL	4.710762142601609	0.001	unweighted	1937	1937
1922	ydeR_2	7.6212663282769615	0.001	unweighted	1896	1896
1923	ygaH	22.929199990666095	0.001	unweighted	1886	1886
1924	yfjQ_1	4.254667389663141	0.001	unweighted	1256	1256
1925	narU	18.177226720328754	0.001	unweighted	1878	1878
1926	pncC_2	30.283140373182665	0.001	unweighted	1939	1939
1927	dapA_2	14.159938986015813	0.001	unweighted	1948	1948
1928	yihF_1	6.774854869305922	0.001	unweighted	1892	1892
1929	nanC	14.022424843784492	0.001	unweighted	1880	1880
1930	bglB	17.137334110065986	0.001	unweighted	1894	1894
1931	ydfR	10.409538273647541	0.001	unweighted	1877	1877
1932	yqiA	9.180339156076757	0.001	unweighted	1935	1935
1933	srlA	23.493639366411553	0.001	unweighted	1891	1891
1934	malE	11.331250741799327	0.001	unweighted	1866	1866
1935	ulaC	13.13970137624783	0.001	unweighted	1889	1889
1936	yjcB	10.78804821574326	0.001	unweighted	1887	1887
1937	fixX	12.913986239717223	0.001	unweighted	1881	1881
1938	agaC_2	8.375443048194377	0.001	unweighted	1896	1896
1939	yjjK	9.559784471673519	0.001	unweighted	1933	1933
1940	hyi_3	30.091515252731117	0.001	unweighted	1895	1895
1941	rbsA_1	7.77487170096853	0.001	unweighted	1897	1897
1942	kdsB_1	7.865478776485282	0.001	unweighted	1945	1945
1943	tatC	6.998920246141723	0.001	unweighted	1937	1937
1944	pliG	10.091557774031395	0.001	unweighted	1883	1883
1945	crfC	12.125209091234748	0.001	unweighted	1885	1885
1946	rffM	9.170211580728916	0.001	unweighted	1863	1863
1947	gspC	8.138602490128504	0.001	unweighted	1880	1880
1948	mdfA	7.42576914863266	0.001	unweighted	1893	1893
1949	kch	10.072351271854147	0.001	unweighted	1882	1882
1950	alsB	12.290887527857992	0.001	unweighted	1884	1884
1951	ybbO	20.051019887361818	0.001	unweighted	1886	1886
1952	mdoH	5.995392315222814	0.001	unweighted	1926	1926
1953	rsxC_2	4.089394774099662	0.003	unweighted	1933	1933
1954	ycbB	7.873684619904745	0.001	unweighted	1879	1879
1955	fliR_2	11.264853938314138	0.001	unweighted	1946	1946
1956	yidF	18.285451126703954	0.001	unweighted	1893	1893
1957	ysgA_2	10.100122044146863	0.001	unweighted	1946	1946
1958	yhjE	17.81166163371757	0.001	unweighted	1930	1930
1959	nuoG	4.730930982788385	0.001	unweighted	1921	1921
1960	ccmC	5.278213323784727	0.001	unweighted	1930	1930
1961	ygfQ	23.034464358273503	0.001	unweighted	1886	1886
1962	narK	9.348397919324345	0.001	unweighted	1878	1878
1963	yfhR	4.865000839818825	0.001	unweighted	1936	1936
1964	ygaV	18.79551308419685	0.001	unweighted	1936	1936
1965	araC	12.316836179551151	0.001	unweighted	1888	1888
1966	thiK	9.435776785662298	0.001	unweighted	1881	1881
1967	speF	19.530013019122848	0.001	unweighted	1873	1873
1968	malQ	9.599385521018123	0.001	unweighted	1921	1921
1969	papB_2	20.6256322715027	0.001	unweighted	1892	1892
1970	metJ	10.92414693635131	0.001	unweighted	1892	1892
1971	fecD_4	26.549730772397485	0.001	unweighted	1893	1893
1972	fumD	5.453430100225723	0.001	unweighted	1883	1883
1973	yliE	7.2899905405882475	0.001	unweighted	1930	1930
1974	mdtG	8.332022666436444	0.001	unweighted	1931	1931
1975	dnaB_1	9.525934827457618	0.001	unweighted	1945	1945
1976	virB8	3.6652572584218226	0.002	unweighted	1894	1894
1977	ycbV	13.012500920694158	0.001	unweighted	1870	1870
1978	rnb	9.713377078219215	0.001	unweighted	1877	1877
1979	rbsB_2	12.322771872419354	0.001	unweighted	1948	1948
1980	ydeN_1	6.091249147292686	0.001	unweighted	1892	1892
1981	hofB	12.402895071019739	0.001	unweighted	1881	1881
1982	rimJ	6.5056662113228505	0.001	unweighted	1932	1932
1983	fliY	6.513424881161723	0.002	unweighted	1882	1882
1984	ecnB	11.805530736356749	0.001	unweighted	1882	1882
1985	phoE_1	6.267534140235585	0.001	unweighted	1892	1892
1986	cheZ	4.195320183386822	0.003	unweighted	1936	1936
1987	sufA	5.894798708259018	0.001	unweighted	1885	1885
1988	atpA	13.426293743090058	0.001	unweighted	1941	1941
1989	ampG_1	4.175748569371148	0.002	unweighted	1947	1947
1990	symE	10.991930057117102	0.001	unweighted	1935	1935
1991	ygdI_2	15.658939666801425	0.001	unweighted	1896	1896
1992	ivy	7.181278479084161	0.001	unweighted	1886	1886
1993	trmA	8.79942456199939	0.001	unweighted	1937	1937
1994	nuoM	6.161082531599863	0.001	unweighted	1886	1886
1995	kdpA	18.213243204808517	0.001	unweighted	1930	1930
1996	yidL	17.2031485384475	0.001	unweighted	1892	1892
1997	ppiD	19.541702230763292	0.001	unweighted	1885	1885
1998	cdiA_3	17.016607702953355	0.001	unweighted	1896	1896
1999	yjjU	12.22464657809473	0.001	unweighted	1883	1883
2000	ybfL_1	9.30317646860824	0.001	unweighted	1827	1827
2001	yghU	9.846641993159002	0.001	unweighted	1889	1889
2002	nlpA	17.381864350554846	0.001	unweighted	1892	1892
2003	aroG	19.041703027736357	0.001	unweighted	1890	1890
2004	fliN_1	8.059112660219002	0.001	unweighted	1893	1893
2005	nupG	22.231277477566284	0.001	unweighted	1876	1876
2006	pepT	9.542147914999179	0.001	unweighted	1881	1881
2007	hslJ	11.501137484873656	0.001	unweighted	1868	1868
2008	aqpZ	5.413115943217531	0.001	unweighted	1932	1932
2009	yjgM	13.052507476514188	0.001	unweighted	1879	1879
2010	hisQ	6.554633208588688	0.001	unweighted	1873	1873
2011	sanA_2	26.36818653772041	0.001	unweighted	1893	1893
2012	ygbJ	22.00394784867553	0.001	unweighted	1883	1883
2013	caiB	11.537563816263045	0.001	unweighted	1875	1875
2014	ypjD	23.414768379993262	0.001	unweighted	1930	1930
2015	phnH	10.072488442311775	0.001	unweighted	1928	1928
2016	lpd_2	7.572708760506506	0.001	unweighted	1948	1948
2017	leuC	10.284866882682694	0.001	unweighted	1935	1935
2018	queD	19.018939827305335	0.001	unweighted	1936	1936
2019	murA	5.6280323879967655	0.001	unweighted	1937	1937
2020	apbE	5.5973669053678305	0.001	unweighted	1935	1935
2021	yigZ	10.938768879156859	0.001	unweighted	1935	1935
2022	yqjI	9.021167147618467	0.001	unweighted	1870	1870
2023	nadB	3.1906053851853313	0.004	unweighted	1930	1930
2024	rpmF	6.589216094169204	0.001	unweighted	1932	1932
2025	rsxD	6.009642176396119	0.001	unweighted	1878	1878
2026	ynjC	5.931570269661178	0.001	unweighted	1880	1880
2027	nrfE	10.744689243000773	0.001	unweighted	1882	1882
2028	purD	10.91679765537813	0.001	unweighted	1933	1933
2029	ybhN	5.744059386108842	0.001	unweighted	1927	1927
2030	apxIB	14.211788909866058	0.001	unweighted	1808	1808
2031	rfbB	5.785669214495333	0.001	unweighted	1936	1936
2032	paaF	11.366334925627877	0.001	unweighted	1936	1936
2033	fldA	18.530005250952616	0.001	unweighted	1890	1890
2034	nikA	11.064634435318117	0.001	unweighted	1875	1875
2035	zupT	8.234432673359228	0.001	unweighted	1931	1931
2036	pldA	9.868887181477561	0.001	unweighted	1879	1879
2037	fpr	11.385718191990707	0.001	unweighted	1890	1890
2038	ecfA1	21.816064344277542	0.001	unweighted	1884	1884
2039	dsdX	5.868111112782935	0.001	unweighted	1931	1931
2040	gspF_2	33.035598156720255	0.001	unweighted	1947	1947
2041	ybaM	21.028416692905378	0.001	unweighted	1888	1888
2042	ydcR_1	24.082592504456354	0.001	unweighted	1949	1949
2043	ybhD	19.1823942075829	0.001	unweighted	1888	1888
2044	purN	5.142177986825261	0.001	unweighted	1890	1890
2045	baeS	5.384419904640797	0.001	unweighted	1931	1931
2046	chaA	8.956491181245502	0.001	unweighted	1883	1883
2047	atoA	5.262794753128417	0.002	unweighted	1886	1886
2048	dhaK_1	32.5763381707003	0.001	unweighted	1897	1897
2049	acrZ	19.213283411644674	0.001	unweighted	1888	1888
2050	caiA_2	10.586694160134469	0.001	unweighted	1949	1949
2051	wzxC	5.228269441128373	0.001	unweighted	1886	1886
2052	yfbM	6.02038489594418	0.001	unweighted	1887	1887
2053	gltL	20.399608792890778	0.001	unweighted	1891	1891
2054	ydeP	4.763495627004279	0.002	unweighted	1920	1920
2055	fimH_2	13.271396849824868	0.001	unweighted	1898	1898
2056	fabF_2	19.7002801514911	0.001	unweighted	1950	1950
2057	clpS	7.040051362553735	0.001	unweighted	1925	1925
2058	betA	17.95692192800661	0.001	unweighted	1885	1885
2059	yebZ	6.799548156361158	0.001	unweighted	1924	1924
2060	eptB	17.91367787355199	0.001	unweighted	1876	1876
2061	yqjC	7.782775798380613	0.001	unweighted	1920	1920
2062	ybhP	9.255384031358572	0.001	unweighted	1929	1929
2063	ycfS	9.579806563445969	0.001	unweighted	1889	1889
2064	pncB	8.409998404689704	0.001	unweighted	1887	1887
2065	ybaY	17.423716490013998	0.001	unweighted	1936	1936
2066	flp	4.562922659888723	0.001	unweighted	1923	1923
2067	relE	4.5309638524791325	0.001	unweighted	1815	1815
2068	yedW_4	19.676570398930092	0.001	unweighted	1951	1951
2069	clpV1_2	7.904831139433165	0.001	unweighted	1949	1949
2070	rlmE	5.747710261057074	0.001	unweighted	1932	1932
2071	ygbI_1	36.07722435242746	0.001	unweighted	1898	1898
2072	gyrB	19.714828324424158	0.001	unweighted	1938	1938
2073	gltX	5.631860520522242	0.001	unweighted	1929	1929
2074	rcsC	6.305511505197974	0.001	unweighted	1871	1871
2075	aslB	9.811529934473747	0.001	unweighted	1862	1862
2076	flgC_1	22.039164263204103	0.001	unweighted	1899	1899
2077	pflA	6.594559321968891	0.001	unweighted	1934	1934
2078	hokE_1	8.230507013752597	0.001	unweighted	1900	1900
2079	mazF	23.226736189035492	0.001	unweighted	1884	1884
2080	prfA_2	14.361665647866978	0.001	unweighted	1948	1948
2081	fucO_2	29.783803516657702	0.001	unweighted	1900	1900
2082	cobB	9.33481365155107	0.001	unweighted	1888	1888
2083	ydbC	11.728261079592855	0.001	unweighted	1856	1856
2084	appC	8.235699852067858	0.001	unweighted	1878	1878
2085	ygeY	22.922690937385145	0.001	unweighted	1885	1885
2086	yrdD	13.95487663797626	0.001	unweighted	1892	1892
2087	oxyR_1	9.770644693267238	0.001	unweighted	1949	1949
2088	rbsD	16.88464693514613	0.001	unweighted	1891	1891
2089	yfbS	6.258635039850178	0.001	unweighted	1926	1926
2090	bglH_2	12.272189608500709	0.001	unweighted	1898	1898
2091	mnmC	5.461080114207884	0.001	unweighted	1930	1930
2092	ubiA	9.844588611441186	0.001	unweighted	1930	1930
2093	rhaR_1	6.53285308306535	0.001	unweighted	1945	1945
2094	yhiM	10.696206078121003	0.001	unweighted	1872	1872
2095	kdsC	5.690471859415205	0.001	unweighted	1935	1935
2096	dctD_2	32.13163992310999	0.001	unweighted	1945	1945
2097	gcvH	22.366281843833928	0.001	unweighted	1884	1884
2098	cspG	6.031407952605419	0.001	unweighted	1910	1910
2099	purP	17.16500853482559	0.001	unweighted	1898	1898
2100	dinB	14.164622391994184	0.001	unweighted	1930	1930
2101	holC	12.32569597055014	0.001	unweighted	1924	1924
2102	uspG	18.621780496180914	0.001	unweighted	1934	1934
2103	ddlB	12.00936510924644	0.001	unweighted	1885	1885
2104	gspE_1	20.862844522657607	0.001	unweighted	1949	1949
2105	fucP_2	18.176059767231934	0.001	unweighted	1898	1898
2106	ybaS	21.629317649079738	0.001	unweighted	1883	1883
2107	sbcC	20.68505630206857	0.001	unweighted	1925	1925
2108	allB	19.932424060639608	0.001	unweighted	1876	1876
2109	argI_1	11.125755702572897	0.001	unweighted	1945	1945
2110	yafC	10.897144154087526	0.001	unweighted	1883	1883
2111	fdoG_2	8.569806796735614	0.001	unweighted	1950	1950
2112	acrD	4.919817095583494	0.001	unweighted	1879	1879
2113	rsmE	18.685668368054085	0.001	unweighted	1930	1930
2114	hycG	24.7516680806928	0.001	unweighted	1881	1881
2115	fabZ_1	30.219556071581245	0.001	unweighted	1894	1894
2116	ftnA	6.288477098335389	0.001	unweighted	1885	1885
2117	mglC	5.733120485803094	0.001	unweighted	1881	1881
2118	citG	15.032578596155735	0.001	unweighted	1936	1936
2119	pykF	4.720298572114448	0.001	unweighted	1929	1929
2120	wzzB	5.722300888079239	0.001	unweighted	1918	1918
2121	rpsQ	9.282885987041206	0.001	unweighted	1857	1857
2122	ddrA	5.471127844084042	0.001	unweighted	1880	1880
2123	grxD	6.286475070454823	0.001	unweighted	1930	1930
2124	flhD	6.175689604396395	0.001	unweighted	1885	1885
2125	aaeB_2	32.238859753106254	0.001	unweighted	1940	1940
2126	pntB	4.13201664858386	0.001	unweighted	1928	1928
2127	fadJ	5.646100740018816	0.001	unweighted	1883	1883
2128	yajR	20.41279972267434	0.001	unweighted	1887	1887
2129	ispH	9.627429924381374	0.001	unweighted	1932	1932
2130	rsfS	20.915794866008177	0.001	unweighted	1938	1938
2131	tufB	14.141377393063877	0.001	unweighted	1825	1825
2132	pyrB	11.592268507248603	0.001	unweighted	1930	1930
2133	yccA	7.461700712521299	0.001	unweighted	1936	1936
2134	ybjE	7.499681205430837	0.001	unweighted	1884	1884
2135	ybdK	16.831213881761894	0.001	unweighted	1937	1937
2136	menF	6.056564668179936	0.001	unweighted	1880	1880
2137	ynfF	5.843482628831854	0.001	unweighted	1873	1873
2138	pqiA_1	4.37328665365795	0.001	unweighted	1935	1935
2139	ybcL	6.640935250560204	0.001	unweighted	1876	1876
2140	srmB	4.625387616173085	0.001	unweighted	1887	1887
2141	dmsA	5.621329748068979	0.001	unweighted	1930	1930
2142	yeiR	5.77458237192342	0.001	unweighted	1921	1921
2143	hdhA	5.940069245837747	0.001	unweighted	1881	1881
2144	yggF	22.524787635706947	0.001	unweighted	1886	1886
2145	argS	3.7918391302130563	0.003	unweighted	1932	1932
2146	yfiE	4.780175153819971	0.001	unweighted	1931	1931
2147	agaI	8.637336828000326	0.001	unweighted	1887	1887
2148	yjeF	9.825429628138503	0.001	unweighted	1932	1932
2149	yegV	4.970394450235018	0.001	unweighted	1878	1878
2150	dnaN	18.822522018644914	0.001	unweighted	1945	1945
2151	yqhH	9.234736488949396	0.001	unweighted	1890	1890
2152	ravA	17.020513172871755	0.001	unweighted	1884	1884
2153	fkpB	10.146285909360858	0.001	unweighted	1935	1935
2154	cysE	18.171606812338464	0.001	unweighted	1934	1934
2155	yhbQ	8.34894379473154	0.001	unweighted	1935	1935
2156	fdnG_2	18.165224276820158	0.001	unweighted	1942	1942
2157	yqaA	21.058142665338945	0.001	unweighted	1931	1931
2158	yphE	4.723792450369611	0.001	unweighted	1881	1881
2159	macB	7.623784794387821	0.001	unweighted	1870	1870
2160	dltA_4	7.562375401136116	0.001	unweighted	1905	1905
2161	zinT	6.172603699086315	0.001	unweighted	1882	1882
2162	mlaB	8.148959280998747	0.001	unweighted	1888	1888
2163	csgG	8.403370477452214	0.001	unweighted	1881	1881
2164	viaA	17.097893238804655	0.001	unweighted	1888	1888
2165	gpmA	19.230365497127476	0.001	unweighted	1889	1889
2166	yadV	11.396497325843093	0.001	unweighted	1876	1876
2167	gntR_2	13.27729937924894	0.001	unweighted	1948	1948
2168	ispB	6.1090712196417005	0.001	unweighted	1934	1934
2169	potE	18.94693519113216	0.001	unweighted	1888	1888
2170	fliD_1	3.8577768489459876	0.001	unweighted	1944	1944
2171	pic_2	11.106586066068447	0.001	unweighted	1885	1885
2172	lldP	18.209456113828328	0.001	unweighted	1885	1885
2173	pyrH	9.592644053609943	0.001	unweighted	1926	1926
2174	yahF_2	9.985483799116254	0.001	unweighted	1898	1898
2175	ybjO	7.924153522611557	0.001	unweighted	1883	1883
2176	fimZ_3	18.671169818287318	0.001	unweighted	1950	1950
2177	nrdD	11.484275950823859	0.001	unweighted	1929	1929
2178	ynfL	6.182547042965169	0.001	unweighted	1881	1881
2179	degS	5.62425626087901	0.001	unweighted	1933	1933
2180	kbl_2	20.775245617372967	0.001	unweighted	1897	1897
2181	yohO	4.649842087635892	0.001	unweighted	1888	1888
2182	yhbE	8.14381888246342	0.001	unweighted	1886	1886
2183	mltC	21.345068897600854	0.001	unweighted	1877	1877
2184	yeiL	5.965735410921432	0.001	unweighted	1881	1881
2185	glcF	9.018299598176627	0.001	unweighted	1934	1934
2186	shiA_1	3.7048278385075113	0.001	unweighted	1947	1947
2187	moaA	7.970195439891576	0.001	unweighted	1885	1885
2188	yibH	18.85713410665319	0.001	unweighted	1884	1884
2189	pheT	3.93768244271101	0.004	unweighted	1929	1929
2190	cysQ	11.160902603284066	0.001	unweighted	1930	1930
2191	ygiV	9.25152242791206	0.001	unweighted	1885	1885
2192	bioH	11.893331754335087	0.001	unweighted	1874	1874
2193	arnD	5.767730390313383	0.001	unweighted	1931	1931
2194	tdcF	9.863693020457873	0.001	unweighted	1870	1870
2195	pdxA_2	21.991299454352635	0.001	unweighted	1950	1950
2196	insA-1_1	12.79020148146701	0.001	unweighted	1891	1891
2197	yggX	19.986113926164446	0.001	unweighted	1930	1930
2198	yajL	20.122691856371574	0.001	unweighted	1890	1890
2199	hyaF	8.453911618610736	0.001	unweighted	1882	1882
2200	cdsA	11.974897307651148	0.001	unweighted	1885	1885
2201	rpsO	7.632531980098432	0.001	unweighted	1938	1938
2202	tolR	17.378381258743257	0.001	unweighted	1888	1888
2203	ycjV	10.223207866626225	0.001	unweighted	1880	1880
2204	grcA	5.18304065184899	0.001	unweighted	1879	1879
2205	envZ	12.868694515513287	0.001	unweighted	1872	1872
2206	rpoS	18.961994269340245	0.001	unweighted	1926	1926
2207	lldD	17.06988526359168	0.001	unweighted	1890	1890
2208	fliG_2	13.356820406632982	0.001	unweighted	1899	1899
2209	dnaT_2	4.577865474718556	0.001	unweighted	1818	1818
2210	ycdX	8.251557588784365	0.001	unweighted	1884	1884
2211	amiC	22.670445217196367	0.001	unweighted	1892	1892
2212	ydhB_1	6.945612062115542	0.001	unweighted	1895	1895
2213	pqiB_2	8.98731702581875	0.001	unweighted	1937	1937
2214	rpsE	10.74879741959478	0.001	unweighted	1940	1940
2215	yadH	11.87903092342885	0.001	unweighted	1887	1887
2216	tusC	8.917124085160044	0.001	unweighted	1918	1918
2217	aaeA_1	21.9175165700157	0.001	unweighted	1950	1950
2218	mpaA	11.160774718984863	0.001	unweighted	1874	1874
2219	yccU	7.828774303037859	0.001	unweighted	1882	1882
2220	soxS	10.748486105628006	0.001	unweighted	1884	1884
2221	sgbE	18.132387134216362	0.001	unweighted	1887	1887
2222	treA	9.38755906247144	0.001	unweighted	1876	1876
2223	efeO	5.837753359676433	0.001	unweighted	1879	1879
2224	ssb_1	9.918926784935701	0.001	unweighted	1945	1945
2225	yhbO	8.090906970368207	0.001	unweighted	1888	1888
2226	yieE	17.196237005957858	0.001	unweighted	1896	1896
2227	ydiK	5.504602771842087	0.001	unweighted	1875	1875
2228	yegH	5.321767793801094	0.001	unweighted	1884	1884
2229	qmcA	16.93847256254264	0.001	unweighted	1936	1936
2230	pssA	5.156031211432191	0.002	unweighted	1883	1883
2231	rbsK_1	8.406824742698163	0.001	unweighted	1899	1899
2232	mntS	8.522825608324098	0.001	unweighted	1887	1887
2233	bioB	7.11500721584995	0.001	unweighted	1935	1935
2234	argG	6.553907633057106	0.001	unweighted	1931	1931
2235	yggR	21.788645619451916	0.001	unweighted	1884	1884
2236	asnC	17.258494852980547	0.001	unweighted	1890	1890
2237	proP	12.660603585367832	0.001	unweighted	1879	1879
2238	mukE	8.163466091160117	0.001	unweighted	1927	1927
2239	prlF	7.502621140672441	0.001	unweighted	1919	1919
2240	kdgK	17.380503705786772	0.001	unweighted	1881	1881
2241	clcB	5.787578484609714	0.001	unweighted	1878	1878
2242	dcuS	12.607915052000621	0.001	unweighted	1882	1882
2243	pdxY	4.086052205853479	0.002	unweighted	1931	1931
2244	rcsA_2	5.672933788143329	0.001	unweighted	1894	1894
2245	galT	19.629544740853458	0.001	unweighted	1892	1892
2246	kbaY_4	22.850792688840578	0.001	unweighted	1948	1948
2247	livG	11.245855030618234	0.001	unweighted	1884	1884
2248	phoA	21.051273933976447	0.001	unweighted	1930	1930
2249	ydcT	12.743536972970439	0.001	unweighted	1857	1857
2250	vgrG1_1	11.212436038462238	0.001	unweighted	1933	1933
2251	ecpA	17.821470458856062	0.001	unweighted	1884	1884
2252	glpT_1	11.952907850126318	0.001	unweighted	1951	1951
2253	ompF	7.295544810062027	0.001	unweighted	1885	1885
2254	wcaK	5.085578330921024	0.002	unweighted	1891	1891
2255	rplO	10.507343389739184	0.001	unweighted	1940	1940
2256	scpA	21.075281983717172	0.001	unweighted	1933	1933
2257	ybgI	17.57031111591219	0.001	unweighted	1885	1885
2258	lysP	5.8673807711996995	0.001	unweighted	1875	1875
2259	fimA_1	6.112431562013067	0.001	unweighted	1896	1896
2260	flgI_1	34.78730559756376	0.001	unweighted	1898	1898
2261	waaQ	18.820482497215895	0.001	unweighted	1889	1889
2262	insG_3	4.1795927709455	0.001	unweighted	1230	1230
2263	yaiP	20.621293639129483	0.001	unweighted	1886	1886
2264	hypB	23.498042125743034	0.001	unweighted	1889	1889
2265	rplE	10.135111373309881	0.001	unweighted	1937	1937
2266	ybgC	17.891349040555546	0.001	unweighted	1889	1889
2267	chiA	8.007712828591261	0.001	unweighted	1882	1882
2268	wcaA	4.336406383744303	0.001	unweighted	1933	1933
2269	mioC	17.553737323095568	0.001	unweighted	1886	1886
2270	slp	11.069069517778232	0.001	unweighted	1875	1875
2271	sorF	10.46870908982354	0.001	unweighted	1885	1885
2272	tyrR	11.077308199974992	0.001	unweighted	1865	1865
2273	csdE	22.69239266063703	0.001	unweighted	1882	1882
2274	manY_2	12.13235291417577	0.001	unweighted	1898	1898
2275	xdhB	23.26101260750191	0.001	unweighted	1882	1882
2276	fepC_1	26.488785092656094	0.001	unweighted	1899	1899
2277	yaiZ	20.54793366500431	0.001	unweighted	1884	1884
2278	rhtC	9.68866599736623	0.001	unweighted	1883	1883
2279	yfdC	5.278274047275367	0.001	unweighted	1934	1934
2280	yadI_1	26.42675477521762	0.001	unweighted	1900	1900
2281	yfcD	5.012885389007717	0.001	unweighted	1928	1928
2282	yecS	6.6353936411546846	0.001	unweighted	1879	1879
2283	fecE	10.783603688137905	0.001	unweighted	1882	1882
2284	rarD	9.9260195516636	0.001	unweighted	1879	1879
2285	marR	5.5471775784756625	0.001	unweighted	1884	1884
2286	yhfT	12.07188065263145	0.001	unweighted	1869	1869
2287	gabP	18.976525058601922	0.001	unweighted	1938	1938
2288	yjbR_1	40.74896352604964	0.001	unweighted	1897	1897
2289	yihW	11.922767760114809	0.001	unweighted	1888	1888
2290	kpsD	8.655145666789288	0.001	unweighted	1880	1880
2291	rcnB	4.79602749489752	0.001	unweighted	1878	1878
2292	livM	11.686389689212387	0.001	unweighted	1878	1878
2293	manZ_1	6.947970859818264	0.001	unweighted	1896	1896
2294	rplQ	11.47840577864049	0.001	unweighted	1937	1937
2295	topB_2	14.453322506356454	0.001	unweighted	1951	1951
2296	rhaB	11.124314934429162	0.001	unweighted	1888	1888
2297	parC	9.184936405889921	0.001	unweighted	1924	1924
2298	mipA_2	13.086611280776742	0.001	unweighted	1893	1893
2299	ompX	8.421242039574855	0.001	unweighted	1884	1884
2300	yciT	9.384401527019978	0.001	unweighted	1880	1880
2301	ycgZ	9.989770763743545	0.001	unweighted	1877	1877
2302	ybiY	7.7224723969487234	0.001	unweighted	1888	1888
2303	recB	23.17401439752945	0.001	unweighted	1936	1936
2304	ybgO_2	21.539965911371812	0.001	unweighted	1901	1901
2305	bglA_1	27.523795706821122	0.001	unweighted	1897	1897
2306	yiaX1	18.178531919533658	0.001	unweighted	1882	1882
2307	caiT_2	10.633844449895783	0.001	unweighted	1899	1899
2308	dcm	6.189571146578917	0.001	unweighted	1884	1884
2309	hybD	9.846076446916863	0.001	unweighted	1886	1886
2310	yfcP	5.895741827547823	0.001	unweighted	1882	1882
2311	gluQ	11.46714349899875	0.001	unweighted	1934	1934
2312	dam_1	23.096854142289263	0.001	unweighted	1896	1896
2313	limB	6.066477124899694	0.001	unweighted	1931	1931
2314	gabD	22.947648713234837	0.001	unweighted	1883	1883
2315	rutG	6.025450320043362	0.001	unweighted	1878	1878
2316	setB	5.374995138369999	0.001	unweighted	1875	1875
2317	yddM	18.7712613996513	0.001	unweighted	1882	1882
2318	nudE	8.952291896651793	0.001	unweighted	1924	1924
2319	prpD	16.03299670376956	0.001	unweighted	1929	1929
2320	glgC	11.469321382539018	0.001	unweighted	1883	1883
2321	sixA	3.4728715577273004	0.004	unweighted	1939	1939
2322	norW	24.131497880076445	0.001	unweighted	1928	1928
2323	frwC	10.751931317925516	0.001	unweighted	1890	1890
